dt,b1,b2,b3,b4
2023-01-17 01:18:36.792812149,-0.16399999999999998,-0.006999999999999999,-0.015,0.095
2023-01-17 01:18:41.011768152,-0.10300000000000001,-0.09,-0.081,0.081
2023-01-17 01:18:45.230724156,-0.006999999999999999,-0.005,-0.085,0.055999999999999994
2023-01-17 01:18:49.449680160,-0.039,-0.076,-0.125,-0.022000000000000002
2023-01-17 01:18:53.668636163,-0.083,-0.032,0.02,-0.071
2023-01-17 01:18:57.887592167,-0.085,-0.14400000000000002,-0.078,0.006999999999999999
2023-01-17 01:19:02.106548171,-0.032,-0.076,-0.042,-0.046
2023-01-17 01:19:06.325504175,0.028999999999999998,-0.037000000000000005,-0.073,0.13699999999999998
2023-01-17 01:19:10.544460178,0.044000000000000004,-0.054000000000000006,-0.11,0.076
2023-01-17 01:19:14.763416182,0.012,-0.061,-0.081,0.039
2023-01-17 01:19:18.982372186,-0.02,0.022000000000000002,0.027000000000000003,-0.059000000000000004
2023-01-17 01:19:23.201328189,0.049,0.078,0.0,-0.08800000000000001
2023-01-17 01:19:27.420284193,0.132,-0.028999999999999998,-0.024,0.0
2023-01-17 01:19:31.639240197,0.068,-0.105,0.015,0.024
2023-01-17 01:19:35.858196200,0.081,-0.115,-0.161,0.055999999999999994
2023-01-17 01:19:40.077152204,0.10300000000000001,0.039,-0.028999999999999998,-0.068
2023-01-17 01:19:44.296108208,0.142,0.027000000000000003,0.083,-0.105
2023-01-17 01:19:48.515064212,0.024,-0.055999999999999994,-0.139,-0.1
2023-01-17 01:19:52.734020215,0.022000000000000002,-0.028999999999999998,0.33,-0.039
2023-01-17 01:19:56.952976219,0.037000000000000005,-0.034,0.374,-0.015
2023-01-17 01:20:01.171932223,0.055999999999999994,0.054000000000000006,-0.105,-0.017
2023-01-17 01:20:05.390888226,0.022000000000000002,-0.151,-0.518,-0.085
2023-01-17 01:20:09.609844230,-0.051,-0.14400000000000002,0.002,-0.071
2023-01-17 01:20:13.828800234,-0.09,-0.18100000000000002,0.098,-0.005
2023-01-17 01:20:18.047756238,-0.1,-0.042,-0.154,0.10300000000000001
2023-01-17 01:20:22.266712241,-0.054000000000000006,-0.198,-0.037000000000000005,0.08800000000000001
2023-01-17 01:20:26.485668245,0.024,-0.11699999999999999,0.215,-0.032
2023-01-17 01:20:30.704624249,0.006999999999999999,-0.09300000000000001,-0.09300000000000001,-0.081
2023-01-17 01:20:34.923580252,0.006999999999999999,-0.09,-0.017,-0.078
2023-01-17 01:20:39.142536256,-0.006999999999999999,-0.105,-0.068,0.002
2023-01-17 01:20:43.361492260,-0.002,-0.105,-0.046,0.061
2023-01-17 01:20:47.580448264,0.046,0.022000000000000002,-0.002,0.083
2023-01-17 01:20:51.799404267,0.028999999999999998,0.051,0.039,0.015
2023-01-17 01:20:56.018360271,-0.005,0.049,-0.28300000000000003,-0.024
2023-01-17 01:21:00.237316275,0.012,0.024,-0.115,-0.005
2023-01-17 01:21:04.456272278,0.037000000000000005,-0.049,-0.068,0.071
2023-01-17 01:21:08.675228282,0.18100000000000002,0.039,-0.198,0.127
2023-01-17 01:21:12.894184286,0.032,0.022000000000000002,-0.337,0.11699999999999999
2023-01-17 01:21:17.113140290,0.034,0.005,0.12,0.006999999999999999
2023-01-17 01:21:21.332096293,-0.002,-0.017,0.115,-0.059000000000000004
2023-01-17 01:21:25.551052297,0.01,-0.046,-0.037000000000000005,-0.028999999999999998
2023-01-17 01:21:29.770008301,-0.005,-0.051,0.11699999999999999,0.081
2023-01-17 01:21:33.988964304,-0.055999999999999994,-0.059000000000000004,-0.073,0.09
2023-01-17 01:21:38.207920308,0.027000000000000003,-0.015,0.034,0.095
2023-01-17 01:21:42.426876312,0.063,-0.027000000000000003,0.105,0.071
2023-01-17 01:21:46.645832316,0.005,-0.105,0.151,0.055999999999999994
2023-01-17 01:21:50.864788319,0.024,-0.076,-0.042,0.022000000000000002
2023-01-17 01:21:55.083744323,-0.078,-0.11,0.055999999999999994,0.095
2023-01-17 01:21:59.302700327,-0.015,-0.015,0.183,0.08800000000000001
2023-01-17 01:22:03.521656330,0.037000000000000005,0.032,0.042,0.081
2023-01-17 01:22:07.740612334,0.01,-0.006999999999999999,-0.024,0.044000000000000004
2023-01-17 01:22:11.959568338,0.005,-0.14400000000000002,-0.046,0.024
2023-01-17 01:22:16.178524342,0.034,-0.066,0.083,0.022000000000000002
2023-01-17 01:22:20.397480345,-0.02,-0.16399999999999998,-0.095,0.028999999999999998
2023-01-17 01:22:24.616436349,-0.08800000000000001,0.061,-0.161,-0.01
2023-01-17 01:22:28.835392353,-0.005,0.195,-0.066,-0.022000000000000002
2023-01-17 01:22:33.054348356,0.005,-0.105,-0.061,0.017
2023-01-17 01:22:37.273304360,-0.012,-0.127,-0.11699999999999999,0.028999999999999998
2023-01-17 01:22:41.492260364,-0.005,0.032,-0.017,0.01
2023-01-17 01:22:45.711216367,0.017,0.239,0.039,0.034
2023-01-17 01:22:49.930172371,0.002,0.034,-0.032,0.044000000000000004
2023-01-17 01:22:54.149128375,0.042,-0.066,-0.21,-0.061
2023-01-17 01:22:58.368084379,0.002,0.049,-0.127,-0.09
2023-01-17 01:23:02.587040382,-0.10300000000000001,0.037000000000000005,-0.005,-0.1
2023-01-17 01:23:06.805996386,-0.11699999999999999,-0.154,-0.154,-0.002
2023-01-17 01:23:11.024952390,-0.068,-0.22,-0.171,-0.017
2023-01-17 01:23:15.243908393,-0.005,-0.028999999999999998,0.107,-0.006999999999999999
2023-01-17 01:23:19.462864397,-0.061,-0.027000000000000003,0.083,-0.081
2023-01-17 01:23:23.681820401,-0.154,0.017,-0.11699999999999999,-0.083
2023-01-17 01:23:27.900776405,-0.156,0.042,0.015,-0.044000000000000004
2023-01-17 01:23:32.119732408,-0.054000000000000006,-0.071,-0.149,0.022000000000000002
2023-01-17 01:23:36.338688412,0.006999999999999999,-0.11,-0.049,0.028999999999999998
2023-01-17 01:23:40.557644416,-0.051,-0.071,-0.01,0.037000000000000005
2023-01-17 01:23:44.776600419,0.024,0.095,-0.076,-0.012
2023-01-17 01:23:48.995556423,-0.006999999999999999,0.005,-0.046,-0.073
2023-01-17 01:23:53.214512427,0.061,0.083,-0.039,-0.059000000000000004
2023-01-17 01:23:57.433468431,-0.024,0.115,-0.073,-0.078
2023-01-17 01:24:01.652424434,-0.044000000000000004,0.054000000000000006,-0.215,-0.046
2023-01-17 01:24:05.871380438,0.115,0.11199999999999999,-0.051,-0.055999999999999994
2023-01-17 01:24:10.090336442,0.066,0.028999999999999998,-0.083,-0.015
2023-01-17 01:24:14.309292445,-0.073,-0.037000000000000005,-0.015,0.005
2023-01-17 01:24:18.528248449,-0.037000000000000005,-0.002,-0.012,-0.032
2023-01-17 01:24:22.747204453,-0.076,0.083,-0.076,-0.022000000000000002
2023-01-17 01:24:26.966160457,-0.073,0.10300000000000001,-0.09300000000000001,-0.049
2023-01-17 01:24:31.185116460,-0.002,0.063,-0.068,0.006999999999999999
2023-01-17 01:24:35.404072464,0.002,-0.051,-0.1,-0.028999999999999998
2023-01-17 01:24:39.623028468,-0.015,-0.125,-0.061,0.042
2023-01-17 01:24:43.841984471,-0.049,-0.10300000000000001,-0.095,-0.015
2023-01-17 01:24:48.060940475,-0.083,-0.054000000000000006,-0.13699999999999998,0.028999999999999998
2023-01-17 01:24:52.279896479,-0.022000000000000002,-0.122,-0.051,0.085
2023-01-17 01:24:56.498852483,-0.017,0.049,0.098,0.027000000000000003
2023-01-17 01:25:00.717808486,0.028999999999999998,0.006999999999999999,-0.122,0.024
2023-01-17 01:25:04.936764490,-0.028999999999999998,-0.098,-0.006999999999999999,0.0
2023-01-17 01:25:09.155720494,0.002,-0.203,0.01,0.068
2023-01-17 01:25:13.374676497,0.066,-0.10300000000000001,0.006999999999999999,0.002
2023-01-17 01:25:17.593632501,-0.039,0.051,0.015,-0.061
2023-01-17 01:25:21.812588505,-0.022000000000000002,0.142,-0.17600000000000002,-0.134
2023-01-17 01:25:26.031544509,0.156,0.08800000000000001,-0.006999999999999999,-0.09300000000000001
2023-01-17 01:25:30.250500512,0.11,-0.105,0.0,-0.012
2023-01-17 01:25:34.469456516,-0.11699999999999999,0.042,-0.13699999999999998,0.01
2023-01-17 01:25:38.688412520,-0.2,-0.09,-0.071,-0.059000000000000004
2023-01-17 01:25:42.907368523,-0.046,-0.085,-0.034,-0.046
2023-01-17 01:25:47.126324527,0.10300000000000001,0.012,0.149,0.017
2023-01-17 01:25:51.345280531,0.09,-0.129,0.156,-0.078
2023-01-17 01:25:55.564236534,-0.01,0.054000000000000006,0.01,-0.063
2023-01-17 01:25:59.783192538,-0.129,-0.076,0.037000000000000005,-0.095
2023-01-17 01:26:04.002148542,-0.061,-0.002,0.21,-0.073
2023-01-17 01:26:08.221104546,0.042,-0.083,-0.039,-0.039
2023-01-17 01:26:12.440060549,0.002,-0.098,0.01,-0.012
2023-01-17 01:26:16.659016553,-0.127,-0.08800000000000001,-0.068,-0.085
2023-01-17 01:26:20.877972557,-0.12,0.11199999999999999,0.107,-0.071
2023-01-17 01:26:25.096928560,-0.012,0.046,0.037000000000000005,-0.066
2023-01-17 01:26:29.315884564,0.076,0.034,-0.015,0.005
2023-01-17 01:26:33.534840568,0.022000000000000002,-0.098,-0.01,0.006999999999999999
2023-01-17 01:26:37.753796572,-0.068,-0.046,0.071,-0.063
2023-01-17 01:26:41.972752575,-0.078,0.11199999999999999,0.105,-0.09
2023-01-17 01:26:46.191708579,0.051,0.161,0.059000000000000004,-0.085
2023-01-17 01:26:50.410664583,0.042,0.105,-0.171,-0.032
2023-01-17 01:26:54.629620586,-0.054000000000000006,-0.012,0.0,-0.042
2023-01-17 01:26:58.848576590,0.005,0.107,0.26899999999999996,-0.024
2023-01-17 01:27:03.067532594,0.068,0.125,0.125,-0.034
2023-01-17 01:27:07.286488598,0.027000000000000003,0.18600000000000003,-0.015,-0.022000000000000002
2023-01-17 01:27:11.505444601,-0.061,0.1,0.095,-0.078
2023-01-17 01:27:15.724400605,-0.037000000000000005,-0.098,0.225,-0.039
2023-01-17 01:27:19.943356609,0.024,0.027000000000000003,0.139,0.022000000000000002
2023-01-17 01:27:24.162312612,0.024,0.1,-0.005,0.078
2023-01-17 01:27:28.381268616,-0.022000000000000002,0.061,-0.002,0.028999999999999998
2023-01-17 01:27:32.600224620,-0.13699999999999998,0.037000000000000005,0.142,-0.02
2023-01-17 01:27:36.819180624,-0.081,0.017,0.037000000000000005,-0.051
2023-01-17 01:27:41.038136627,0.017,-0.061,-0.005,-0.076
2023-01-17 01:27:45.257092631,0.12,0.037000000000000005,0.18600000000000003,0.005
2023-01-17 01:27:49.476048635,-0.042,0.034,0.256,0.032
2023-01-17 01:27:53.695004638,-0.054000000000000006,-0.006999999999999999,0.081,0.039
2023-01-17 01:27:57.913960642,-0.034,0.006999999999999999,0.051,-0.068
2023-01-17 01:28:02.132916646,0.022000000000000002,0.055999999999999994,0.149,-0.068
2023-01-17 01:28:06.351872650,0.032,0.122,0.012,0.024
2023-01-17 01:28:10.570828653,-0.049,0.081,0.054000000000000006,0.027000000000000003
2023-01-17 01:28:14.789784657,-0.02,0.066,-0.022000000000000002,-0.006999999999999999
2023-01-17 01:28:19.008740661,-0.032,0.055999999999999994,-0.005,-0.11199999999999999
2023-01-17 01:28:23.227696664,-0.017,0.149,0.015,-0.134
2023-01-17 01:28:27.446652668,0.005,0.068,0.054000000000000006,-0.10300000000000001
2023-01-17 01:28:31.665608672,0.006999999999999999,0.105,-0.012,0.006999999999999999
2023-01-17 01:28:35.884564676,-0.028999999999999998,-0.002,-0.017,0.005
2023-01-17 01:28:40.103520679,-0.028999999999999998,-0.063,0.059000000000000004,0.063
2023-01-17 01:28:44.322476683,-0.09300000000000001,0.059000000000000004,-0.024,-0.042
2023-01-17 01:28:48.541432687,-0.076,0.027000000000000003,-0.017,-0.127
2023-01-17 01:28:52.760388690,-0.049,-0.068,-0.11199999999999999,-0.076
2023-01-17 01:28:56.979344694,-0.08800000000000001,-0.107,0.054000000000000006,0.059000000000000004
2023-01-17 01:29:01.198300698,-0.051,-0.215,0.006999999999999999,0.049
2023-01-17 01:29:05.417256701,-0.071,-0.042,0.085,0.024
2023-01-17 01:29:09.636212705,-0.161,-0.005,-0.017,0.015
2023-01-17 01:29:13.855168709,-0.115,-0.032,-0.024,-0.028999999999999998
2023-01-17 01:29:18.074124713,0.002,-0.17800000000000002,-0.076,-0.006999999999999999
2023-01-17 01:29:22.293080716,0.034,-0.12,-0.061,0.073
2023-01-17 01:29:26.512036720,0.006999999999999999,0.055999999999999994,-0.076,0.0
2023-01-17 01:29:30.730992724,-0.049,0.1,-0.12,-0.02
2023-01-17 01:29:34.949948727,-0.076,-0.042,0.006999999999999999,-0.066
2023-01-17 01:29:39.168904731,0.006999999999999999,0.034,-0.146,-0.032
2023-01-17 01:29:43.387860735,-0.002,0.066,-0.09300000000000001,-0.022000000000000002
2023-01-17 01:29:47.606816739,-0.061,0.08800000000000001,0.254,0.015
2023-01-17 01:29:51.825772742,0.002,0.028999999999999998,0.23399999999999999,-0.027000000000000003
2023-01-17 01:29:56.044728746,-0.006999999999999999,-0.024,-0.105,-0.061
2023-01-17 01:30:00.263684750,0.0,-0.132,-0.23399999999999999,-0.073
2023-01-17 01:30:04.482640753,-0.1,0.002,0.063,-0.08800000000000001
2023-01-17 01:30:08.701596757,-0.083,0.027000000000000003,0.006999999999999999,-0.049
2023-01-17 01:30:12.920552761,0.017,0.09,-0.12,-0.002
2023-01-17 01:30:17.139508765,0.002,0.11,-0.034,0.024
2023-01-17 01:30:21.358464768,-0.11199999999999999,-0.034,0.146,-0.061
2023-01-17 01:30:25.577420772,-0.125,-0.012,-0.159,-0.125
2023-01-17 01:30:29.796376776,-0.046,-0.09300000000000001,-0.271,-0.105
2023-01-17 01:30:34.015332779,-0.071,-0.059000000000000004,-0.151,0.005
2023-01-17 01:30:38.234288783,-0.1,0.044000000000000004,-0.063,0.073
2023-01-17 01:30:42.453244787,-0.125,0.042,-0.129,0.022000000000000002
2023-01-17 01:30:46.672200791,-0.076,-0.022000000000000002,0.046,-0.042
2023-01-17 01:30:50.891156794,-0.024,-0.006999999999999999,-0.046,-0.046
2023-01-17 01:30:55.110112798,0.006999999999999999,0.044000000000000004,-0.149,-0.054000000000000006
2023-01-17 01:30:59.329068802,-0.034,-0.015,-0.068,0.012
2023-01-17 01:31:03.548024805,-0.105,0.015,0.188,-0.01
2023-01-17 01:31:07.766980809,-0.017,0.061,-0.142,-0.063
2023-01-17 01:31:11.985936813,0.044000000000000004,0.146,-0.242,-0.08800000000000001
2023-01-17 01:31:16.204892817,0.002,0.066,-0.073,-0.044000000000000004
2023-01-17 01:31:20.423848820,-0.10300000000000001,-0.032,0.076,0.012
2023-01-17 01:31:24.642804824,-0.11199999999999999,-0.115,-0.002,0.046
2023-01-17 01:31:28.861760828,-0.171,-0.046,-0.083,0.0
2023-01-17 01:31:33.080716831,-0.09,-0.076,0.166,-0.024
2023-01-17 01:31:37.299672835,-0.063,-0.051,0.17600000000000002,-0.006999999999999999
2023-01-17 01:31:41.518628839,-0.132,-0.11699999999999999,0.037000000000000005,-0.006999999999999999
2023-01-17 01:31:45.737584843,-0.027000000000000003,-0.08800000000000001,-0.225,-0.015
2023-01-17 01:31:49.956540846,-0.039,-0.002,0.059000000000000004,-0.024
2023-01-17 01:31:54.175496850,-0.1,-0.039,0.168,-0.034
2023-01-17 01:31:58.394452854,0.022000000000000002,-0.046,0.071,-0.024
2023-01-17 01:32:02.613408857,0.002,-0.11,-0.024,-0.049
2023-01-17 01:32:06.832364861,0.01,0.012,-0.068,-0.034
2023-01-17 01:32:11.051320865,-0.034,0.034,-0.071,-0.017
2023-01-17 01:32:15.270276868,-0.005,0.20800000000000002,0.063,-0.005
2023-01-17 01:32:19.489232872,0.078,0.002,-0.066,0.0
2023-01-17 01:32:23.708188876,0.028999999999999998,-0.022000000000000002,-0.129,-0.055999999999999994
2023-01-17 01:32:27.927144880,-0.034,-0.028999999999999998,0.14400000000000002,-0.10300000000000001
2023-01-17 01:32:32.146100883,-0.061,0.068,0.159,-0.012
2023-01-17 01:32:36.365056887,0.071,0.161,-0.005,0.024
2023-01-17 01:32:40.584012891,0.059000000000000004,0.051,-0.08800000000000001,-0.054000000000000006
2023-01-17 01:32:44.802968894,-0.049,0.193,0.01,-0.11199999999999999
2023-01-17 01:32:49.021924898,-0.11199999999999999,0.037000000000000005,0.049,-0.105
2023-01-17 01:32:53.240880902,-0.027000000000000003,-0.005,0.095,-0.078
2023-01-17 01:32:57.459836906,-0.012,0.061,0.015,-0.012
2023-01-17 01:33:01.678792909,-0.017,0.068,0.09300000000000001,-0.005
2023-01-17 01:33:05.897748913,-0.061,-0.006999999999999999,0.081,-0.037000000000000005
2023-01-17 01:33:10.116704917,-0.044000000000000004,-0.002,0.11699999999999999,-0.059000000000000004
2023-01-17 01:33:14.335660920,-0.061,-0.073,-0.024,-0.015
2023-01-17 01:33:18.554616924,-0.068,0.042,0.006999999999999999,0.042
2023-01-17 01:33:22.773572928,-0.098,0.078,0.142,0.044000000000000004
2023-01-17 01:33:26.992528932,-0.105,-0.024,0.022000000000000002,0.039
2023-01-17 01:33:31.211484935,-0.037000000000000005,0.051,0.012,0.024
2023-01-17 01:33:35.430440939,-0.039,0.054000000000000006,0.095,-0.015
2023-01-17 01:33:39.649396943,-0.002,0.098,0.028999999999999998,-0.006999999999999999
2023-01-17 01:33:43.868352946,0.005,0.122,-0.022000000000000002,0.015
2023-01-17 01:33:48.087308950,-0.005,0.193,0.083,-0.032
2023-01-17 01:33:52.306264954,-0.01,0.161,-0.034,-0.051
2023-01-17 01:33:56.525220958,0.015,0.071,-0.02,-0.028999999999999998
2023-01-17 01:34:00.744176961,0.024,0.071,-0.005,0.006999999999999999
2023-01-17 01:34:04.963132965,0.027000000000000003,0.02,0.076,-0.02
2023-01-17 01:34:09.182088969,-0.044000000000000004,-0.039,-0.022000000000000002,0.005
2023-01-17 01:34:13.401044972,-0.12,0.08800000000000001,-0.046,0.11
2023-01-17 01:34:17.620000976,-0.105,0.0,0.073,0.012
2023-01-17 01:34:21.838956980,-0.051,-0.051,-0.083,-0.005
2023-01-17 01:34:26.057912984,-0.061,0.095,-0.09,-0.037000000000000005
2023-01-17 01:34:30.276868987,-0.122,-0.049,-0.005,0.037000000000000005
2023-01-17 01:34:34.495824991,-0.154,-0.125,0.132,0.10300000000000001
2023-01-17 01:34:38.714780995,-0.071,-0.159,-0.017,0.073
2023-01-17 01:34:42.933736998,-0.012,-0.027000000000000003,-0.09300000000000001,-0.006999999999999999
2023-01-17 01:34:47.152693002,-0.055999999999999994,0.095,-0.022000000000000002,-0.039
2023-01-17 01:34:51.371649006,-0.046,-0.068,0.032,-0.002
2023-01-17 01:34:55.590605010,-0.028999999999999998,-0.061,-0.161,0.081
2023-01-17 01:34:59.809561013,0.066,0.017,-0.061,0.076
2023-01-17 01:35:04.028517017,0.034,0.017,0.105,0.034
2023-01-17 01:35:08.247473021,0.059000000000000004,0.005,0.073,-0.081
2023-01-17 01:35:12.466429024,0.078,0.068,-0.039,-0.098
2023-01-17 01:35:16.685385028,-0.037000000000000005,0.068,-0.071,-0.09300000000000001
2023-01-17 01:35:20.904341032,-0.11699999999999999,0.049,-0.028999999999999998,-0.02
2023-01-17 01:35:25.123297035,0.01,0.006999999999999999,0.037000000000000005,0.028999999999999998
2023-01-17 01:35:29.342253039,0.081,0.171,0.08800000000000001,-0.055999999999999994
2023-01-17 01:35:33.561209043,-0.005,0.046,-0.105,-0.105
2023-01-17 01:35:37.780165047,-0.066,-0.159,0.149,-0.168
2023-01-17 01:35:41.999121050,-0.1,-0.042,0.17800000000000002,-0.09300000000000001
2023-01-17 01:35:46.218077054,-0.044000000000000004,-0.044000000000000004,-0.059000000000000004,-0.017
2023-01-17 01:35:50.437033058,-0.046,-0.01,-0.08800000000000001,-0.068
2023-01-17 01:35:54.655989061,-0.10300000000000001,-0.061,-0.027000000000000003,-0.066
2023-01-17 01:35:58.874945065,-0.098,-0.005,-0.055999999999999994,-0.061
2023-01-17 01:36:03.093901069,-0.017,-0.046,0.13699999999999998,-0.1
2023-01-17 01:36:07.312857073,0.039,-0.037000000000000005,0.18100000000000002,-0.132
2023-01-17 01:36:11.531813076,-0.051,-0.071,-0.044000000000000004,-0.08800000000000001
2023-01-17 01:36:15.750769080,-0.054000000000000006,-0.054000000000000006,0.054000000000000006,0.006999999999999999
2023-01-17 01:36:19.969725084,0.028999999999999998,0.0,0.085,0.042
2023-01-17 01:36:24.188681087,0.015,-0.037000000000000005,-0.032,0.037000000000000005
2023-01-17 01:36:28.407637091,-0.054000000000000006,0.002,-0.142,-0.042
2023-01-17 01:36:32.626593095,-0.054000000000000006,0.046,0.054000000000000006,-0.055999999999999994
2023-01-17 01:36:36.845549099,-0.037000000000000005,0.13699999999999998,0.02,-0.09
2023-01-17 01:36:41.064505102,0.149,0.073,-0.10300000000000001,-0.081
2023-01-17 01:36:45.283461106,0.054000000000000006,0.002,-0.14400000000000002,-0.042
2023-01-17 01:36:49.502417110,-0.051,0.012,-0.055999999999999994,-0.066
2023-01-17 01:36:53.721373113,-0.044000000000000004,-0.034,0.28600000000000003,-0.049
2023-01-17 01:36:57.940329117,-0.059000000000000004,0.017,0.017,-0.071
2023-01-17 01:37:02.159285121,0.044000000000000004,-0.015,-0.081,-0.017
2023-01-17 01:37:06.378241125,-0.032,-0.132,0.049,0.046
2023-01-17 01:37:10.597197128,-0.139,-0.037000000000000005,0.044000000000000004,0.049
2023-01-17 01:37:14.816153132,-0.059000000000000004,0.005,-0.044000000000000004,0.0
2023-01-17 01:37:19.035109136,-0.081,-0.017,-0.034,-0.015
2023-01-17 01:37:23.254065139,-0.09300000000000001,-0.1,-0.032,0.042
2023-01-17 01:37:27.473021143,-0.105,-0.022000000000000002,0.105,0.078
2023-01-17 01:37:31.691977147,-0.068,0.017,0.073,0.02
2023-01-17 01:37:35.910933151,-0.073,-0.081,-0.073,-0.028999999999999998
2023-01-17 01:37:40.129889154,-0.105,-0.066,-0.149,0.002
2023-01-17 01:37:44.348845158,-0.12,-0.09,0.01,0.002
2023-01-17 01:37:48.567801162,0.002,-0.002,-0.006999999999999999,0.0
2023-01-17 01:37:52.786757165,0.08800000000000001,0.0,0.0,-0.002
2023-01-17 01:37:57.005713169,0.049,-0.076,0.01,-0.061
2023-01-17 01:38:01.224669173,0.034,-0.017,-0.039,-0.11
2023-01-17 01:38:05.443625177,0.055999999999999994,0.051,-0.059000000000000004,-0.083
2023-01-17 01:38:09.662581180,0.042,0.078,-0.073,-0.028999999999999998
2023-01-17 01:38:13.881537184,0.044000000000000004,0.076,0.09,-0.042
2023-01-17 01:38:18.100493188,-0.022000000000000002,0.051,0.085,-0.083
2023-01-17 01:38:22.319449191,-0.006999999999999999,0.024,-0.002,-0.071
2023-01-17 01:38:26.538405195,-0.022000000000000002,0.017,-0.068,-0.012
2023-01-17 01:38:30.757361199,0.049,-0.22,0.09300000000000001,-0.027000000000000003
2023-01-17 01:38:34.976317202,-0.049,-0.146,0.027000000000000003,-0.028999999999999998
2023-01-17 01:38:39.195273206,-0.11699999999999999,-0.027000000000000003,0.12,-0.037000000000000005
2023-01-17 01:38:43.414229210,0.005,0.14400000000000002,-0.068,0.046
2023-01-17 01:38:47.633185214,0.046,-0.042,-0.134,0.066
2023-01-17 01:38:51.852141217,-0.028999999999999998,-0.28600000000000003,0.078,0.083
2023-01-17 01:38:56.071097221,0.068,-0.034,0.054000000000000006,-0.049
2023-01-17 01:39:00.290053225,0.134,-0.042,0.127,-0.083
2023-01-17 01:39:04.509009228,0.046,0.068,0.076,0.005
2023-01-17 01:39:08.727965232,-0.022000000000000002,-0.006999999999999999,-0.085,0.046
2023-01-17 01:39:12.946921236,0.002,0.039,-0.042,0.11199999999999999
2023-01-17 01:39:17.165877240,0.012,0.044000000000000004,0.161,0.0
2023-01-17 01:39:21.384833243,0.151,0.0,-0.039,-0.078
2023-01-17 01:39:25.603789247,0.183,0.032,-0.11,-0.095
2023-01-17 01:39:29.822745251,0.1,0.037000000000000005,0.034,0.037000000000000005
2023-01-17 01:39:34.041701254,-0.027000000000000003,0.022000000000000002,0.193,0.081
2023-01-17 01:39:38.260657258,0.022000000000000002,0.034,-0.012,0.059000000000000004
2023-01-17 01:39:42.479613262,0.105,0.11,-0.10300000000000001,0.02
2023-01-17 01:39:46.698569266,-0.006999999999999999,0.059000000000000004,-0.012,0.02
2023-01-17 01:39:50.917525269,0.02,-0.132,0.034,-0.005
2023-01-17 01:39:55.136481273,0.017,-0.149,0.006999999999999999,-0.002
2023-01-17 01:39:59.355437277,-0.071,-0.12,0.005,0.015
2023-01-17 01:40:03.574393280,-0.083,-0.061,-0.005,0.0
2023-01-17 01:40:07.793349284,-0.037000000000000005,-0.051,-0.024,0.054000000000000006
2023-01-17 01:40:12.012305288,-0.039,-0.073,0.161,0.078
2023-01-17 01:40:16.231261292,0.059000000000000004,-0.076,-0.055999999999999994,0.061
2023-01-17 01:40:20.450217295,0.02,-0.028999999999999998,-0.081,-0.006999999999999999
2023-01-17 01:40:24.669173299,-0.015,0.046,-0.11,0.0
2023-01-17 01:40:28.888129303,-0.015,-0.005,-0.129,0.032
2023-01-17 01:40:33.107085306,0.028999999999999998,-0.10300000000000001,-0.198,0.049
2023-01-17 01:40:37.326041310,0.055999999999999994,-0.027000000000000003,-0.063,0.055999999999999994
2023-01-17 01:40:41.544997314,0.012,-0.022000000000000002,0.002,-0.02
2023-01-17 01:40:45.763953318,-0.02,0.09300000000000001,-0.276,-0.071
2023-01-17 01:40:49.982909321,-0.032,-0.015,-0.247,-0.032
2023-01-17 01:40:54.201865325,0.055999999999999994,0.005,0.028999999999999998,0.051
2023-01-17 01:40:58.420821329,0.085,-0.006999999999999999,-0.08800000000000001,0.146
2023-01-17 01:41:02.639777332,0.085,-0.032,-0.312,0.083
2023-01-17 01:41:06.858733336,0.17800000000000002,-0.107,-0.381,0.002
2023-01-17 01:41:11.077689340,0.051,-0.039,-0.127,-0.02
2023-01-17 01:41:15.296645344,-0.017,0.005,0.022000000000000002,0.002
2023-01-17 01:41:19.515601347,-0.037000000000000005,-0.09,-0.18100000000000002,0.032
2023-01-17 01:41:23.734557351,-0.081,-0.071,-0.217,0.09300000000000001
2023-01-17 01:41:27.953513355,-0.02,-0.10300000000000001,0.0,0.11699999999999999
2023-01-17 01:41:32.172469358,0.034,-0.154,0.125,0.154
2023-01-17 01:41:36.391425362,0.055999999999999994,-0.068,0.012,0.061
2023-01-17 01:41:40.610381366,0.028999999999999998,-0.083,-0.17300000000000001,-0.024
2023-01-17 01:41:44.829337369,-0.002,-0.134,0.051,0.032
2023-01-17 01:41:49.048293373,0.095,-0.083,0.02,0.054000000000000006
2023-01-17 01:41:53.267249377,0.066,-0.078,-0.14400000000000002,0.11699999999999999
2023-01-17 01:41:57.486205381,0.09300000000000001,-0.134,-0.127,0.107
2023-01-17 01:42:01.705161384,0.098,-0.01,0.073,0.002
2023-01-17 01:42:05.924117388,0.083,-0.063,0.076,-0.09300000000000001
2023-01-17 01:42:10.143073392,0.034,-0.037000000000000005,-0.125,-0.061
2023-01-17 01:42:14.362029395,-0.02,0.005,-0.264,-0.017
2023-01-17 01:42:18.580985399,0.039,0.022000000000000002,-0.022000000000000002,0.083
2023-01-17 01:42:22.799941403,0.105,0.16399999999999998,0.066,0.0
2023-01-17 01:42:27.018897407,0.054000000000000006,-0.125,-0.139,-0.015
2023-01-17 01:42:31.237853410,0.044000000000000004,-0.095,-0.276,-0.073
2023-01-17 01:42:35.456809414,0.051,-0.11,-0.08800000000000001,0.012
